token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO071	0	0	0	>allora<	allora	_	_	_	_	_	linguistic	_	none	_	Begin=0.717	_	Fast=0-6(0)	_	_
0-1	TO071	0	0	1	daniela	daniela	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	TO071	0	0	2	grazie	grazie	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	TO071	0	0	3	mille	mille	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	TO071	0	0	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	TO071	0	0	5	aver	aver	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	TO071	0	0	6	partecipato	partecipato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	TO071	0	0	7	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	TO071	0	0	8	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	TO071	0	0	9	cosa,	cosa	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=3.746	_	_	_	_
1-0	TO071	1	1	0	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=4.003|End=4.483	_	_	_	_
2-0	TO071	2	2	0	quello	quello	_	_	_	_	_	linguistic	_	none	_	Begin=4.856	_	_	_	_
2-1	TO071	2	2	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TO071	2	2	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	TO071	2	2	3	chiedo	chiedo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	TO071	2	2	4	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	TO071	2	2	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	TO071	2	2	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	TO071	2	2	7	parlare	parlare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	TO071	2	2	8	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	TO071	2	2	9	concetto	concetto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-10	TO071	2	2	10	di:	di	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
2-11	TO071	2	2	11	casa.	casa	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=7.386	_	_	_	_
3-0	TO071	3	3	0	okay?	okay	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=7.89|End=8.212	_	_	_	_
4-0	TO080	4	4	0	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=8.212|End=8.604	_	_	_	_
5-0	TO071	5	5	0	parliamo	parliamo	_	_	_	_	_	linguistic	_	none	_	Begin=8.604	_	_	_	_
5-1	TO071	5	5	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TO071	5	5	2	case,	case	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
5-3	TO071	5	5	3	e:hm	ehm	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
5-4	TO071	5	5	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	TO071	5	5	5	farlo:	farlo	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
5-6	TO071	5	5	6	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	TO071	5	5	7	dire	dire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-8	TO071	5	5	8	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-9	TO071	5	5	9	semplicemente,	semplicemente	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=13.733	_	_	_	_
6-0	TO071	6	6	0	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=14.173|End=14.493	_	_	_	_
7-0	TO071	7	7	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=14.844	_	_	_	_
7-1	TO071	7	7	1	puoi	puoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	TO071	7	7	2	dire	dire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	TO071	7	7	3	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	TO071	7	7	4	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	TO071	7	7	5	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	TO071	7	7	6	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	TO071	7	7	7	duemila	duemila	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	TO071	7	7	8	diciotto?	diciotto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=17.376	_	_	_	_
8-0	TO071	8	8	0	ad	ad	_	_	_	_	_	linguistic	_	none	_	Begin=17.683	_	_	_	_
8-1	TO071	8	8	1	esemp[io	esempio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	5-7(0)
8-2	TO071	8	8	2	qual	qual	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(0)
8-3	TO071	8	8	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
8-4	TO071	8	8	4	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
8-5	TO071	8	8	5	tua	tua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
8-6	TO071	8	8	6	casa]	casa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(0)
8-7	TO071	8	8	7	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	TO071	8	8	8	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	TO071	8	8	9	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-10	TO071	8	8	10	torinese	torinese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-11	TO071	8	8	11	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-12	TO071	8	8	12	degli	degli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-13	TO071	8	8	13	altri	altri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-14	TO071	8	8	14	[xxx]	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	End=21.17	_	_	_	0-3(1)
9-0	TO080	9	9	0	[torinese	torinese	_	_	_	_	_	linguistic	_	none	_	Begin=18.13	_	_	_	0-8(0)
9-1	TO080	9	9	1	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
9-2	TO080	9	9	2	altre]?	altre	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=19.121	_	_	_	0-5(0)
10-0	TO080	10	10	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=20.85|End=21.17	_	_	_	0-4(1)
11-0	TO080	11	11	0	>(quindi)<	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=21.451	_	Fast=0-6(0)	0-6(0)	_
11-1	TO080	11	11	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	TO080	11	11	2	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	TO080	11	11	3	duemila	duemila	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-4	TO080	11	11	4	diciotto	diciotto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-5	TO080	11	11	5	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-6	TO080	11	11	6	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-7	TO080	11	11	7	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-8	TO080	11	11	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-9	TO080	11	11	9	torino,	torino	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=24.12	_	_	_	_
12-0	TO071	12	12	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=24.12|End=24.63	_	_	_	_
13-0	TO080	13	13	0	e:::	e	_	_	_	_	_	linguistic	_	none	_	Begin=24.954	0x3	_	_	_
13-1	TO080	13	13	1	niente	niente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	TO080	13	13	2	vivo	vivo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	TO080	13	13	3	in::	in	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
13-4	TO080	13	13	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	TO080	13	13	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	TO080	13	13	6	bilocale,	bilocale	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=29.13	_	_	_	_
14-0	TO071	14	14	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=29.13|End=29.595	_	_	_	_
15-0	TO080	15	15	0	e::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=29.595	0x2	_	_	_
15-1	TO080	15	15	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	TO080	15	15	2	lontano	lontano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	TO080	15	15	3	dall'	dall'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
15-4	TO080	15	15	4	università	università	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-5	TO080	15	15	5	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-6	TO080	15	15	6	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-7	TO080	15	15	7	zona	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-8	TO080	15	15	8	centro,	centro	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=32.867	_	_	_	_
16-0	TO080	16	16	0	e:::	e	_	_	_	_	_	linguistic	_	none	_	Begin=33.728|End=35.104	0x3	_	_	_
17-0	TO080	17	17	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=35.999	_	_	_	_
17-1	TO080	17	17	1	piccol(o)	piccolo	_	_	_	_	_	linguistic	_	none	_	End=36.763	_	_	6-7(0)	_
18-0	TO071	18	18	0	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=36.731	_	_	_	_
18-1	TO071	18	18	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	TO071	18	18	2	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	TO071	18	18	3	bilo[cale,	bilocale	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	4-8(3)
