token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR007	0	0	0	[fatto]	fatto	_	_	_	_	_	linguistic	_	none	_	Begin=0.0|End=0.483	_	_	_	0-5(0)
1-0	TOI113	1	1	0	[xxx]	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=0.0	_	_	_	0-3(0)
1-1	TOI113	1	1	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TOI113	1	1	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	TOI113	1	1	3	[un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
1-4	TOI113	1	1	4	po']	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
1-5	TOI113	1	1	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	TOI113	1	1	6	ossessivo.	ossessivo	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=2.617	_	_	_	_
2-0	TOR007	2	2	0	[guarda]	guarda	_	_	_	_	_	linguistic	_	none	_	Begin=0.96|End=1.35	_	_	_	0-6(1)
3-0	TOR007	3	3	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=2.68|End=3.09	_	_	_	_
4-0	TOR007	4	4	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=3.72	_	_	_	_
4-1	TOR007	4	4	1	posto	posto	_	_	_	_	_	linguistic	_	none	_	End=4.7	_	_	_	_
5-0	TOR007	5	5	0	questo	questo	_	_	_	_	_	linguistic	_	none	_	Begin=5.138	_	_	_	_
5-1	TOR007	5	5	1	magari	magari	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TOR007	5	5	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	TOR007	5	5	3	metto::	metto	_	_	_	_	_	linguistic	_	none	_	End=6.769	4x2	_	_	_
6-0	TOI113	6	6	0	((sospira))	((sospira))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=7.174|End=7.575	_	_	_	_
7-0	TOI113	7	7	0	madonna.	madonna	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=7.842|End=8.675	_	_	_	_
8-0	TOR007	8	8	0	ca::volo.	cavolo	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=8.8|End=9.992	1x2	_	_	_
9-0	TOR007	9	9	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=11.15	_	_	_	_
9-1	TOR007	9	9	1	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	TOR007	9	9	2	(sopporto)	sopporto	_	_	_	_	_	linguistic	_	none	_	End=12.241	_	_	0-8(0)	_
10-0	TOI113	10	10	0	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	Begin=12.559	_	_	_	_
